PERSON_ID,DISPLAY_FIRST_LAST,BIRTHDATE,Age,JERSEY,TEAM_NAME,POSITION,DRAFT_NUMBER,TEAM_CONFERENCE,HEADSHOT
1630639,A.J. Lawson,15-Jul-2000,23,9,Mavericks,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630639.png
203932,Aaron Gordon,16-Sep-1995,27,50,Nuggets,Forward,4,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png
1628988,Aaron Holiday,30-Sep-1996,26,3,Rockets,Guard,23,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png
1630174,Aaron Nesmith,16-Oct-1999,23,23,Pacers,Guard-Forward,14,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630174.png
1630598,Aaron Wiggins,2-Jan-1999,24,21,Thunder,Guard,55,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630598.png
1629678,Admiral Schofield,30-Mar-1997,26,25,Magic,Forward,42,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629678.png
1631260,AJ Green,27-Sep-1999,23,20,Bucks,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631260.png
1631100,AJ Griffin,25-Aug-2003,20,14,Hawks,Forward,16,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631100.png
201143,Al Horford,3-Jun-1986,37,42,Celtics,Center-Forward,3,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png
202692,Alec Burks,20-Jul-1991,32,5,Pistons,Guard,12,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png
1630197,Aleksej Pokusevski,26-Dec-2001,21,17,Thunder,Forward,17,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630197.png
1627936,Alex Caruso,28-Feb-1994,29,6,Bulls,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627936.png
203458,Alex Len,16-Jun-1993,30,25,Kings,Center,5,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203458.png
1631214,Alondes Williams,19-Jun-1999,24,31,Heat,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631214.png
1630578,Alperen Sengun,25-Jul-2002,21,28,Rockets,Center,16,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630578.png
1629599,Amir Coffey,17-Jun-1997,26,7,Clippers,Guard-Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629599.png
203083,Andre Drummond,10-Aug-1993,30,3,Bulls,Center,9,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
2738,Andre Iguodala,28-Jan-1984,39,9,Warriors,Guard-Forward,9,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2738.png
1629614,Andrew Nembhard,16-Jan-2000,23,2,Pacers,Guard-Forward,31,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629614.png
203952,Andrew Wiggins,23-Feb-1995,28,22,Warriors,Forward,1,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203952.png
1629014,Anfernee Simons,8-Jun-1999,24,1,Trail Blazers,Guard,24,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png
203076,Anthony Davis,11-Mar-1993,30,3,Lakers,Forward-Center,1,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
1630162,Anthony Edwards,5-Aug-2001,22,1,Timberwolves,Guard,1,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630162.png
1630264,Anthony Gill,17-Oct-1992,30,16,Wizards,Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630264.png
1630237,Anthony Lamb,20-Jan-1998,25,40,Warriors,Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630237.png
1630559,Austin Reaves,29-May-1998,25,15,Lakers,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630559.png
203085,Austin Rivers,1-Aug-1992,31,25,Timberwolves,Guard,10,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png
1630245,Ayo Dosunmu,17-Jan-2000,23,12,Bulls,Guard,38,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630245.png
1628389,Bam Adebayo,18-Jul-1997,26,13,Heat,Center-Forward,14,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628389.png
1627732,Ben Simmons,20-Jul-1996,27,10,Nets,Guard-Forward,1,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627732.png
1631097,Bennedict Mathurin,19-Jun-2002,21,0,Pacers,Guard-Forward,6,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631097.png
202687,Bismack Biyombo,28-Aug-1992,31,18,Suns,Center,7,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png
201933,Blake Griffin,16-Mar-1989,34,91,Celtics,Forward,1,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png
1631104,Blake Wesley,16-Mar-2003,20,14,Spurs,Guard,25,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631104.png
1626246,Boban Marjanovic,15-Aug-1988,35,51,Rockets,Center,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626246.png
1626171,Bobby Portis,10-Feb-1995,28,9,Bucks,Forward,22,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png
203992,Bogdan Bogdanovic,18-Aug-1992,31,13,Hawks,Guard,27,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203992.png
202711,Bojan Bogdanovic,18-Apr-1989,34,44,Pistons,Forward,31,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png
1629626,Bol Bol,16-Nov-1999,23,11,Suns,Center-Forward,44,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629626.png
1630538,Bones Hyland,14-Sep-2000,22,5,Clippers,Guard,26,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630538.png
203078,Bradley Beal,28-Jun-1993,30,3,Suns,Guard,3,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png
1630527,Brandon Boston Jr.,28-Nov-2001,21,4,Clippers,Guard,51,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630527.png
1629634,Brandon Clarke,19-Sep-1996,26,15,Grizzlies,Forward,21,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629634.png
1627742,Brandon Ingram,2-Sep-1997,26,14,Pelicans,Forward,2,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627742.png
1630296,Braxton Key,14-Feb-1997,26,8,Nuggets,Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630296.png
201572,Brook Lopez,1-Apr-1988,35,11,Bucks,Center,10,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201572.png
1628971,Bruce Brown,15-Aug-1996,27,11,Pacers,Guard-Forward,42,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png
1628981,Bruno Fernando,15-Aug-1998,25,0,Hawks,Forward-Center,34,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628981.png
1631121,Bryce McGowens,8-Nov-2002,20,7,Hornets,Guard,40,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631121.png
1631205,Buddy Boeheim,11-Nov-1999,23,27,Pistons,Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631205.png
1627741,Buddy Hield,17-Dec-1992,30,24,Pacers,Guard,6,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627741.png
1630595,Cade Cunningham,25-Sep-2001,21,2,Pistons,Guard,1,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630595.png
1631216,Caleb Houstan,9-Jan-2003,20,2,Magic,Guard,32,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631216.png
1628997,Caleb Martin,28-Sep-1995,27,16,Heat,Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628997.png
1629629,Cam Reddish,1-Sep-1999,24,5,Lakers,Forward-Guard,10,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629629.png
1630560,Cam Thomas,13-Oct-2001,21,24,Nets,Guard,27,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630560.png
1629661,Cameron Johnson,3-Mar-1996,27,2,Nets,Forward,11,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629661.png
1626166,Cameron Payne,8-Aug-1994,29,15,Spurs,Guard,14,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626166.png
1627747,Caris LeVert,25-Aug-1994,29,3,Cavaliers,Guard,20,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627747.png
1630637,Carlik Jones,23-Dec-1997,25,22,Bulls,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630637.png
1626224,Cedi Osman,8-Apr-1995,28,16,Spurs,Forward,31,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626224.png
1629646,Charles Bassey,28-Oct-2000,22,28,Spurs,Center-Forward,53,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629646.png
1631096,Chet Holmgren,1-May-2002,21,7,Thunder,Center-Forward,2,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631096.png
1629002,Chimezie Metu,22-Mar-1997,26,4,Suns,Forward-Center,49,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629002.png
1628449,Chris Boucher,11-Jan-1993,30,25,Raptors,Forward-Center,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628449.png
1630537,Chris Duarte,13-Jun-1997,26,3,Kings,Guard,13,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630537.png
101108,Chris Paul,6-May-1985,38,3,Warriors,Guard,4,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101108.png
1631128,Christian Braun,17-Apr-2001,22,0,Nuggets,Guard,21,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631128.png
1631132,Christian Koloko,20-Jun-2000,23,35,Raptors,Center,33,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631132.png
1626174,Christian Wood,27-Sep-1995,27,35,Lakers,Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
1629643,Chuma Okeke,18-Aug-1998,25,3,Magic,Forward,16,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629643.png
203468,CJ McCollum,19-Sep-1991,31,3,Pelicans,Guard,10,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
203991,Clint Capela,18-May-1994,29,15,Hawks,Center,25,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203991.png
1629632,Coby White,16-Feb-2000,23,0,Bulls,Guard,7,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png
1628998,Cody Martin,28-Sep-1995,27,11,Hornets,Forward,36,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628998.png
203469,Cody Zeller,5-Oct-1992,30,40,Pelicans,Forward-Center,4,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203469.png
1630175,Cole Anthony,15-May-2000,23,50,Magic,Guard,15,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630175.png
1631306,Cole Swider,8-May-1999,24,20,Heat,Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631306.png
1631221,Collin Gillespie,25-Jun-1999,24,21,Nuggets,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631221.png
1629012,Collin Sexton,4-Jan-1999,24,2,Jazz,Guard,8,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629012.png
1630557,Corey Kispert,3-Mar-1999,24,24,Wizards,Forward,15,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630557.png
202709,Cory Joseph,20-Aug-1991,32,1,Warriors,Guard,29,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202709.png
1630227,Daishen Nix,13-Feb-2002,21,15,Rockets,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630227.png
1630625,Dalano Banton,7-Nov-1999,23,45,Celtics,Forward,46,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630625.png
1631207,Dalen Terry,12-Jul-2002,21,25,Bulls,Forward,18,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631207.png
1627745,Damian Jones,30-Jun-1995,28,30,Cavaliers,Center,30,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627745.png
203081,Damian Lillard,15-Jul-1990,33,0,Trail Blazers,Guard,6,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203081.png
1627814,Damion Lee,21-Oct-1992,30,10,Suns,Guard-Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627814.png
1626156,D'Angelo Russell,23-Feb-1996,27,1,Lakers,Guard,2,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626156.png
1629655,Daniel Gafford,1-Oct-1998,24,21,Wizards,Forward-Center,38,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629655.png
1628464,Daniel Theis,4-Apr-1992,31,27,Pacers,Forward-Center,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628464.png
201568,Danilo Gallinari,8-Aug-1988,35,88,Wizards,Forward,6,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201568.png
201980,Danny Green,22-Jun-1987,36,14,Cavaliers,Guard,46,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png
1627863,Danuel House Jr.,7-Jun-1993,30,25,76ers,Forward-Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627863.png
1629610,DaQuan Jeffries,30-Aug-1997,26,8,Knicks,Guard-Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629610.png
203967,Dario Saric,8-Apr-1994,29,9,Warriors,Forward-Center,12,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203967.png
1629647,Darius Bazley,12-Jun-2000,23,7,Nets,Forward,23,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629647.png
1630620,Darius Days,20-Oct-1999,23,5,Rockets,Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630620.png
1629636,Darius Garland,26-Jan-2000,23,10,Cavaliers,Guard,5,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629636.png
1630561,David Duke Jr.,13-Oct-1999,23,6,Nets,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630561.png
1631223,David Roddy,27-Mar-2001,22,27,Grizzlies,Forward,23,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631223.png
1630558,Davion Mitchell,5-Sep-1998,25,15,Kings,Guard,9,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630558.png
202722,Davis Bertans,12-Nov-1992,30,,Thunder,Forward,42,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202722.png
1630549,Day'Ron Sharpe,6-Nov-2001,21,20,Nets,Center,29,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630549.png
1628368,De'Aaron Fox,20-Dec-1997,25,5,Kings,Guard,5,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628368.png
1629731,Dean Wade,20-Nov-1996,26,32,Cavaliers,Forward-Center,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629731.png
1629028,Deandre Ayton,23-Jul-1998,25,22,Suns,Center,1,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629028.png
1629631,De'Andre Hunter,2-Dec-1997,25,12,Hawks,Forward-Guard,4,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629631.png
201599,DeAndre Jordan,21-Jul-1988,35,6,Nuggets,Center,35,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201599.png
1629001,De'Anthony Melton,28-May-1998,25,8,76ers,Guard,46,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629001.png
1627749,Dejounte Murray,19-Sep-1996,26,5,Hawks,Guard,29,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627749.png
1626153,Delon Wright,26-Apr-1992,31,55,Wizards,Guard,20,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png
201942,DeMar DeRozan,7-Aug-1989,34,11,Bulls,Guard-Forward,9,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201942.png
1630166,Deni Avdija,3-Jan-2001,22,8,Wizards,Forward,9,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630166.png
203471,Dennis Schroder,15-Sep-1993,29,17,Raptors,Guard,17,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png
1628372,Dennis Smith Jr.,25-Nov-1997,25,4,Nets,Guard,9,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628372.png
1631220,Dereon Seabron,26-May-2000,23,0,Pelicans,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631220.png
1627884,Derrick Jones Jr.,15-Feb-1997,26,5,Mavericks,Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627884.png
201565,Derrick Rose,4-Oct-1988,34,4,Grizzlies,Guard,1,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png
1628401,Derrick White,2-Jul-1994,29,9,Celtics,Guard,29,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628401.png
1630217,Desmond Bane,25-Jun-1998,25,22,Grizzlies,Guard,30,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630217.png
1626164,Devin Booker,30-Oct-1996,26,1,Suns,Guard,13,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626164.png
1630170,Devin Vassell,23-Aug-2000,23,24,Spurs,Guard-Forward,11,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630170.png
1628984,Devonte' Graham,22-Feb-1995,28,4,Spurs,Guard,34,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png
203473,Dewayne Dedmon,12-Aug-1989,34,14,76ers,Center,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203473.png
1628415,Dillon Brooks,22-Jan-1996,27,24,Rockets,Guard-Forward,45,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628415.png
1627734,Domantas Sabonis,3-May-1996,27,10,Kings,Forward-Center,11,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png
1631230,Dominick Barlow,26-May-2003,20,26,Spurs,Forward,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631230.png
1628378,Donovan Mitchell,7-Sep-1996,27,45,Cavaliers,Guard,13,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png
1631495,Donovan Williams,6-Sep-2001,22,,Hawks,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1631495.png
1628978,Donte DiVincenzo,31-Jan-1997,26,0,Knicks,Guard,17,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628978.png
1627827,Dorian Finney-Smith,4-May-1993,30,28,Nets,Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627827.png
203926,Doug McDermott,3-Jan-1992,31,17,Spurs,Forward,11,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png
203110,Draymond Green,4-Mar-1990,33,23,Warriors,Forward,35,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203110.png
1629234,Drew Eubanks,1-Feb-1997,26,14,Suns,Forward-Center,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629234.png
1630696,Dru Smith,30-Dec-1997,25,9,Heat,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630696.png
1630613,Duane Washington Jr.,24-Mar-2000,23,4,Knicks,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630613.png
1629130,Duncan Robinson,22-Apr-1994,29,55,Heat,Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629130.png
203939,Dwight Powell,20-Jul-1991,32,7,Mavericks,Forward-Center,45,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203939.png
1629685,Dylan Windler,22-Sep-1996,26,9,Knicks,Guard-Forward,26,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629685.png
1630700,Dyson Daniels,17-Mar-2003,20,11,Pelicans,Guard,8,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630700.png
1630604,E.J. Liddell,18-Dec-2000,22,32,Pelicans,Forward,41,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630604.png
1628410,Edmond Sumner,31-Dec-1995,27,4,Nets,Guard,52,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png
201569,Eric Gordon,25-Dec-1988,34,23,Suns,Guard,7,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201569.png
1630647,Eugene Omoruyi,14-Feb-1997,26,97,Wizards,Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630647.png
203095,Evan Fournier,29-Oct-1992,30,13,Knicks,Guard-Forward,20,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203095.png
1630596,Evan Mobley,18-Jun-2001,22,4,Cavaliers,Center,3,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630596.png
1626163,Frank Kaminsky,4-Apr-1993,30,33,Rockets,Forward-Center,9,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626163.png
1628373,Frank Ntilikina,28-Jul-1998,25,21,Hornets,Guard,8,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628373.png
1630532,Franz Wagner,27-Aug-2001,22,22,Magic,Forward,8,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1630532.png
1627832,Fred VanVleet,25-Feb-1994,29,23,Rockets,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png
1627788,Furkan Korkmaz,24-Jul-1997,26,30,76ers,Guard-Forward,26,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627788.png
1629216,Gabe Vincent,14-Jun-1996,27,2,Lakers,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629216.png
202066,Garrett Temple,8-May-1986,37,14,Raptors,Guard-Forward,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202066.png
1629726,Garrison Mathews,24-Oct-1996,26,25,Hawks,Guard,Undrafted,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629726.png
203914,Gary Harris,14-Sep-1994,28,14,Magic,Guard,19,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png
1627780,Gary Payton II,1-Dec-1992,30,0,Warriors,Guard,Undrafted,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627780.png
1629018,Gary Trent Jr.,18-Jan-1999,24,33,Raptors,Guard-Forward,37,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629018.png
201588,George Hill,4-May-1986,37,7,Pacers,Guard,26,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201588.png
1627777,Georges Niang,17-Jun-1993,30,20,Cavaliers,Forward,50,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627777.png
203507,Giannis Antetokounmpo,6-Dec-1994,28,34,Bucks,Forward,15,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203507.png
1629048,Goga Bitadze,20-Jul-1999,24,88,Magic,Center-Forward,18,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629048.png
201609,Goran Dragic,6-May-1986,37,31,Bucks,Guard,45,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201609.png
202330,Gordon Hayward,23-Mar-1990,33,20,Hornets,Forward,9,East,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202330.png
203476,Gorgui Dieng,18-Jan-1990,33,41,Spurs,Center,21,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203476.png
1629684,Grant Williams,30-Nov-1998,24,12,Mavericks,Forward,22,West,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629684.png
